subject_id,specimen_site,sampleevent,genus,originalsampletype,cx_positive,distance_meters,mean_distance_meters
ICE_0248,ES3,2D,Staphylococcus,Environmental Swab,FALSE,2.1129625,2.710147600683162
ICE_0248,ES3,2D,Stenotrophomonas,Environmental Swab,FALSE,2.1129625,2.710147600683162
ICE_0265,ES1,1D,Acinetobacter,Environmental Swab,FALSE,0.5,0.5
ICE_0265,ES1,1D,Citrobacter,Environmental Swab,FALSE,0.5,0.5
ICE_0265,ES1,1D,Clostridioides,Environmental Swab,FALSE,0.5,0.5
ICE_0265,ES1,1D,Enterobacter,Environmental Swab,FALSE,0.5,0.5
ICE_0265,ES1,1D,Enterococcus,Environmental Swab,FALSE,0.5,0.5
ICE_0265,ES1,1D,Escherichia,Environmental Swab,FALSE,0.5,0.5
ICE_0265,ES1,1D,Klebsiella,Environmental Swab,FALSE,0.5,0.5
ICE_0265,ES1,1D,Pseudomonas,Environmental Swab,FALSE,0.5,0.5
ICE_0265,ES1,1D,Raoultella,Environmental Swab,FALSE,0.5,0.5
ICE_0265,ES1,1D,Staphylococcus,Environmental Swab,FALSE,0.5,0.5
ICE_0265,ES1,1D,Stenotrophomonas,Environmental Swab,FALSE,0.5,0.5
ICE_0265,ES2,1D,Acinetobacter,Environmental Swab,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,ES2,1D,Citrobacter,Environmental Swab,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,ES2,1D,Clostridioides,Environmental Swab,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,ES2,1D,Enterobacter,Environmental Swab,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,ES2,1D,Enterococcus,Environmental Swab,TRUE,2.0976166666666667,2.0662538254677347
ICE_0265,ES2,1D,Escherichia,Environmental Swab,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,ES2,1D,Klebsiella,Environmental Swab,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,ES2,1D,Pseudomonas,Environmental Swab,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,ES2,1D,Raoultella,Environmental Swab,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,ES2,1D,Staphylococcus,Environmental Swab,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,ES2,1D,Stenotrophomonas,Environmental Swab,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,ES3,1D,Acinetobacter,Environmental Swab,FALSE,3.140075,2.710147600683162
ICE_0265,ES3,1D,Citrobacter,Environmental Swab,FALSE,3.140075,2.710147600683162
ICE_0265,ES3,1D,Clostridioides,Environmental Swab,FALSE,3.140075,2.710147600683162
ICE_0265,ES3,1D,Enterobacter,Environmental Swab,FALSE,3.140075,2.710147600683162
ICE_0265,ES3,1D,Enterococcus,Environmental Swab,FALSE,3.140075,2.710147600683162
ICE_0265,ES3,1D,Escherichia,Environmental Swab,FALSE,3.140075,2.710147600683162
ICE_0265,ES3,1D,Klebsiella,Environmental Swab,FALSE,3.140075,2.710147600683162
ICE_0265,ES3,1D,Pseudomonas,Environmental Swab,FALSE,3.140075,2.710147600683162
ICE_0265,ES3,1D,Raoultella,Environmental Swab,FALSE,3.140075,2.710147600683162
ICE_0265,ES3,1D,Staphylococcus,Environmental Swab,FALSE,3.140075,2.710147600683162
ICE_0265,ES3,1D,Stenotrophomonas,Environmental Swab,FALSE,3.140075,2.710147600683162
ICE_0265,ES1,2D,Acinetobacter,Environmental Swab,FALSE,0.5,0.5
ICE_0265,ES1,2D,Citrobacter,Environmental Swab,FALSE,0.5,0.5
ICE_0265,ES1,2D,Clostridioides,Environmental Swab,FALSE,0.5,0.5
ICE_0265,ES1,2D,Enterobacter,Environmental Swab,FALSE,0.5,0.5
ICE_0265,ES1,2D,Enterococcus,Environmental Swab,TRUE,0.5,0.5
ICE_0265,ES1,2D,Escherichia,Environmental Swab,FALSE,0.5,0.5
ICE_0265,ES1,2D,Klebsiella,Environmental Swab,FALSE,0.5,0.5
ICE_0265,ES1,2D,Pseudomonas,Environmental Swab,FALSE,0.5,0.5
ICE_0265,ES1,2D,Raoultella,Environmental Swab,FALSE,0.5,0.5
ICE_0265,ES1,2D,Staphylococcus,Environmental Swab,FALSE,0.5,0.5
ICE_0265,ES1,2D,Stenotrophomonas,Environmental Swab,FALSE,0.5,0.5
ICE_0265,ES2,2D,Acinetobacter,Environmental Swab,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,ES2,2D,Citrobacter,Environmental Swab,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,ES2,2D,Clostridioides,Environmental Swab,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,ES2,2D,Enterobacter,Environmental Swab,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,ES2,2D,Enterococcus,Environmental Swab,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,ES2,2D,Escherichia,Environmental Swab,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,ES2,2D,Klebsiella,Environmental Swab,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,ES2,2D,Pseudomonas,Environmental Swab,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,ES2,2D,Raoultella,Environmental Swab,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,ES2,2D,Staphylococcus,Environmental Swab,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,ES2,2D,Stenotrophomonas,Environmental Swab,FALSE,2.0976166666666667,2.0662538254677347
ICE_0265,ES3,2D,Acinetobacter,Environmental Swab,FALSE,3.140075,2.710147600683162
ICE_0265,ES3,2D,Citrobacter,Environmental Swab,FALSE,3.140075,2.710147600683162
ICE_0265,ES3,2D,Clostridioides,Environmental Swab,FALSE,3.140075,2.710147600683162
ICE_0265,ES3,2D,Enterobacter,Environmental Swab,TRUE,3.140075,2.710147600683162
ICE_0265,ES3,2D,Enterococcus,Environmental Swab,FALSE,3.140075,2.710147600683162
ICE_0265,ES3,2D,Escherichia,Environmental Swab,FALSE,3.140075,2.710147600683162
ICE_0265,ES3,2D,Klebsiella,Environmental Swab,FALSE,3.140075,2.710147600683162
ICE_0265,ES3,2D,Pseudomonas,Environmental Swab,TRUE,3.140075,2.710147600683162
ICE_0265,ES3,2D,Raoultella,Environmental Swab,FALSE,3.140075,2.710147600683162
ICE_0265,ES3,2D,Staphylococcus,Environmental Swab,FALSE,3.140075,2.710147600683162
ICE_0265,ES3,2D,Stenotrophomonas,Environmental Swab,FALSE,3.140075,2.710147600683162
ICE_0272,ES1,1D,Acinetobacter,Environmental Swab,FALSE,0.5,0.5
ICE_0272,ES1,1D,Citrobacter,Environmental Swab,FALSE,0.5,0.5
ICE_0272,ES1,1D,Clostridioides,Environmental Swab,TRUE,0.5,0.5
ICE_0272,ES1,1D,Enterobacter,Environmental Swab,FALSE,0.5,0.5
ICE_0272,ES1,1D,Enterococcus,Environmental Swab,FALSE,0.5,0.5
ICE_0272,ES1,1D,Escherichia,Environmental Swab,FALSE,0.5,0.5
ICE_0272,ES1,1D,Klebsiella,Environmental Swab,FALSE,0.5,0.5
ICE_0272,ES1,1D,Pseudomonas,Environmental Swab,FALSE,0.5,0.5
ICE_0272,ES1,1D,Raoultella,Environmental Swab,FALSE,0.5,0.5
ICE_0272,ES1,1D,Staphylococcus,Environmental Swab,FALSE,0.5,0.5
ICE_0272,ES1,1D,Stenotrophomonas,Environmental Swab,FALSE,0.5,0.5
ICE_0272,ES2,1D,Acinetobacter,Environmental Swab,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,ES2,1D,Citrobacter,Environmental Swab,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,ES2,1D,Clostridioides,Environmental Swab,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,ES2,1D,Enterobacter,Environmental Swab,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,ES2,1D,Enterococcus,Environmental Swab,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,ES2,1D,Escherichia,Environmental Swab,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,ES2,1D,Klebsiella,Environmental Swab,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,ES2,1D,Pseudomonas,Environmental Swab,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,ES2,1D,Raoultella,Environmental Swab,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,ES2,1D,Staphylococcus,Environmental Swab,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,ES2,1D,Stenotrophomonas,Environmental Swab,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,ES3,1D,Acinetobacter,Environmental Swab,FALSE,2.1066125,2.710147600683162
ICE_0272,ES3,1D,Citrobacter,Environmental Swab,FALSE,2.1066125,2.710147600683162
ICE_0272,ES3,1D,Clostridioides,Environmental Swab,FALSE,2.1066125,2.710147600683162
ICE_0272,ES3,1D,Enterobacter,Environmental Swab,FALSE,2.1066125,2.710147600683162
ICE_0272,ES3,1D,Enterococcus,Environmental Swab,FALSE,2.1066125,2.710147600683162
ICE_0272,ES3,1D,Escherichia,Environmental Swab,FALSE,2.1066125,2.710147600683162
ICE_0272,ES3,1D,Klebsiella,Environmental Swab,FALSE,2.1066125,2.710147600683162
ICE_0272,ES3,1D,Pseudomonas,Environmental Swab,FALSE,2.1066125,2.710147600683162
ICE_0272,ES3,1D,Raoultella,Environmental Swab,FALSE,2.1066125,2.710147600683162
ICE_0272,ES3,1D,Staphylococcus,Environmental Swab,FALSE,2.1066125,2.710147600683162
ICE_0272,ES3,1D,Stenotrophomonas,Environmental Swab,FALSE,2.1066125,2.710147600683162
ICE_0272,ES1,2D,Acinetobacter,Environmental Swab,FALSE,0.5,0.5
ICE_0272,ES1,2D,Citrobacter,Environmental Swab,FALSE,0.5,0.5
ICE_0272,ES1,2D,Clostridioides,Environmental Swab,TRUE,0.5,0.5
ICE_0272,ES1,2D,Enterobacter,Environmental Swab,FALSE,0.5,0.5
ICE_0272,ES1,2D,Enterococcus,Environmental Swab,FALSE,0.5,0.5
ICE_0272,ES1,2D,Escherichia,Environmental Swab,FALSE,0.5,0.5
ICE_0272,ES1,2D,Klebsiella,Environmental Swab,FALSE,0.5,0.5
ICE_0272,ES1,2D,Pseudomonas,Environmental Swab,FALSE,0.5,0.5
ICE_0272,ES1,2D,Raoultella,Environmental Swab,FALSE,0.5,0.5
ICE_0272,ES1,2D,Staphylococcus,Environmental Swab,FALSE,0.5,0.5
ICE_0272,ES1,2D,Stenotrophomonas,Environmental Swab,FALSE,0.5,0.5
ICE_0272,ES2,2D,Acinetobacter,Environmental Swab,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,ES2,2D,Citrobacter,Environmental Swab,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,ES2,2D,Clostridioides,Environmental Swab,TRUE,2.0394083333333333,2.0662538254677347
ICE_0272,ES2,2D,Enterobacter,Environmental Swab,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,ES2,2D,Enterococcus,Environmental Swab,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,ES2,2D,Escherichia,Environmental Swab,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,ES2,2D,Klebsiella,Environmental Swab,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,ES2,2D,Pseudomonas,Environmental Swab,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,ES2,2D,Raoultella,Environmental Swab,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,ES2,2D,Staphylococcus,Environmental Swab,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,ES2,2D,Stenotrophomonas,Environmental Swab,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,ES3,2D,Acinetobacter,Environmental Swab,FALSE,2.1066125,2.710147600683162
ICE_0272,ES3,2D,Citrobacter,Environmental Swab,TRUE,2.1066125,2.710147600683162
ICE_0272,ES3,2D,Clostridioides,Environmental Swab,FALSE,2.1066125,2.710147600683162
ICE_0272,ES3,2D,Enterobacter,Environmental Swab,TRUE,2.1066125,2.710147600683162
ICE_0272,ES3,2D,Enterococcus,Environmental Swab,FALSE,2.1066125,2.710147600683162
ICE_0272,ES3,2D,Escherichia,Environmental Swab,FALSE,2.1066125,2.710147600683162
ICE_0272,ES3,2D,Klebsiella,Environmental Swab,FALSE,2.1066125,2.710147600683162
ICE_0272,ES3,2D,Pseudomonas,Environmental Swab,TRUE,2.1066125,2.710147600683162
ICE_0272,ES3,2D,Raoultella,Environmental Swab,FALSE,2.1066125,2.710147600683162
ICE_0272,ES3,2D,Staphylococcus,Environmental Swab,FALSE,2.1066125,2.710147600683162
ICE_0272,ES3,2D,Stenotrophomonas,Environmental Swab,FALSE,2.1066125,2.710147600683162
ICE_0272,ES1,4D,Acinetobacter,Environmental Swab,FALSE,0.5,0.5
ICE_0272,ES1,4D,Citrobacter,Environmental Swab,FALSE,0.5,0.5
ICE_0272,ES1,4D,Clostridioides,Environmental Swab,FALSE,0.5,0.5
ICE_0272,ES1,4D,Enterobacter,Environmental Swab,FALSE,0.5,0.5
ICE_0272,ES1,4D,Enterococcus,Environmental Swab,FALSE,0.5,0.5
ICE_0272,ES1,4D,Escherichia,Environmental Swab,FALSE,0.5,0.5
ICE_0272,ES1,4D,Klebsiella,Environmental Swab,FALSE,0.5,0.5
ICE_0272,ES1,4D,Pseudomonas,Environmental Swab,FALSE,0.5,0.5
ICE_0272,ES1,4D,Raoultella,Environmental Swab,FALSE,0.5,0.5
ICE_0272,ES1,4D,Staphylococcus,Environmental Swab,FALSE,0.5,0.5
ICE_0272,ES1,4D,Stenotrophomonas,Environmental Swab,FALSE,0.5,0.5
ICE_0272,ES2,4D,Acinetobacter,Environmental Swab,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,ES2,4D,Citrobacter,Environmental Swab,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,ES2,4D,Clostridioides,Environmental Swab,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,ES2,4D,Enterobacter,Environmental Swab,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,ES2,4D,Enterococcus,Environmental Swab,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,ES2,4D,Escherichia,Environmental Swab,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,ES2,4D,Klebsiella,Environmental Swab,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,ES2,4D,Pseudomonas,Environmental Swab,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,ES2,4D,Raoultella,Environmental Swab,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,ES2,4D,Staphylococcus,Environmental Swab,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,ES2,4D,Stenotrophomonas,Environmental Swab,FALSE,2.0394083333333333,2.0662538254677347
ICE_0272,ES3,4D,Acinetobacter,Environmental Swab,FALSE,2.1066125,2.710147600683162
ICE_0272,ES3,4D,Citrobacter,Environmental Swab,FALSE,2.1066125,2.710147600683162
ICE_0272,ES3,4D,Clostridioides,Environmental Swab,FALSE,2.1066125,2.710147600683162
ICE_0272,ES3,4D,Enterobacter,Environmental Swab,TRUE,2.1066125,2.710147600683162
ICE_0272,ES3,4D,Enterococcus,Environmental Swab,FALSE,2.1066125,2.710147600683162
ICE_0272,ES3,4D,Escherichia,Environmental Swab,FALSE,2.1066125,2.710147600683162
ICE_0272,ES3,4D,Klebsiella,Environmental Swab,FALSE,2.1066125,2.710147600683162
ICE_0272,ES3,4D,Pseudomonas,Environmental Swab,FALSE,2.1066125,2.710147600683162
ICE_0272,ES3,4D,Raoultella,Environmental Swab,FALSE,2.1066125,2.710147600683162
ICE_0272,ES3,4D,Staphylococcus,Environmental Swab,FALSE,2.1066125,2.710147600683162
ICE_0272,ES3,4D,Stenotrophomonas,Environmental Swab,FALSE,2.1066125,2.710147600683162
ICE_0305,ES1,1D,Acinetobacter,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,1D,Citrobacter,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,1D,Clostridioides,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,1D,Enterobacter,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,1D,Enterococcus,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,1D,Escherichia,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,1D,Klebsiella,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,1D,Pseudomonas,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,1D,Raoultella,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,1D,Staphylococcus,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,1D,Stenotrophomonas,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES2,1D,Acinetobacter,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,1D,Citrobacter,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,1D,Clostridioides,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,1D,Enterobacter,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,1D,Enterococcus,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,1D,Escherichia,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,1D,Klebsiella,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,1D,Pseudomonas,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,1D,Raoultella,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,1D,Staphylococcus,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,1D,Stenotrophomonas,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES3,1D,Acinetobacter,Environmental Swab,FALSE,3.2639,2.710147600683162
ICE_0305,ES3,1D,Citrobacter,Environmental Swab,FALSE,3.2639,2.710147600683162
ICE_0305,ES3,1D,Clostridioides,Environmental Swab,FALSE,3.2639,2.710147600683162
ICE_0305,ES3,1D,Enterobacter,Environmental Swab,FALSE,3.2639,2.710147600683162
ICE_0305,ES3,1D,Enterococcus,Environmental Swab,FALSE,3.2639,2.710147600683162
ICE_0305,ES3,1D,Escherichia,Environmental Swab,FALSE,3.2639,2.710147600683162
ICE_0305,ES3,1D,Klebsiella,Environmental Swab,FALSE,3.2639,2.710147600683162
ICE_0305,ES3,1D,Pseudomonas,Environmental Swab,FALSE,3.2639,2.710147600683162
ICE_0305,ES3,1D,Raoultella,Environmental Swab,FALSE,3.2639,2.710147600683162
ICE_0305,ES3,1D,Staphylococcus,Environmental Swab,FALSE,3.2639,2.710147600683162
ICE_0305,ES3,1D,Stenotrophomonas,Environmental Swab,FALSE,3.2639,2.710147600683162
ICE_0305,ES1,2D,Acinetobacter,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,2D,Citrobacter,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,2D,Clostridioides,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,2D,Enterobacter,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,2D,Enterococcus,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,2D,Escherichia,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,2D,Klebsiella,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,2D,Pseudomonas,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,2D,Raoultella,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,2D,Staphylococcus,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,2D,Stenotrophomonas,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES2,2D,Acinetobacter,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,2D,Citrobacter,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,2D,Clostridioides,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,2D,Enterobacter,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,2D,Enterococcus,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,2D,Escherichia,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,2D,Klebsiella,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,2D,Pseudomonas,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,2D,Raoultella,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,2D,Staphylococcus,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,2D,Stenotrophomonas,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES3,2D,Acinetobacter,Environmental Swab,FALSE,3.2639,2.710147600683162
ICE_0305,ES3,2D,Citrobacter,Environmental Swab,FALSE,3.2639,2.710147600683162
ICE_0305,ES3,2D,Clostridioides,Environmental Swab,FALSE,3.2639,2.710147600683162
ICE_0305,ES3,2D,Enterobacter,Environmental Swab,FALSE,3.2639,2.710147600683162
ICE_0305,ES3,2D,Enterococcus,Environmental Swab,FALSE,3.2639,2.710147600683162
ICE_0305,ES3,2D,Escherichia,Environmental Swab,FALSE,3.2639,2.710147600683162
ICE_0305,ES3,2D,Klebsiella,Environmental Swab,FALSE,3.2639,2.710147600683162
ICE_0305,ES3,2D,Pseudomonas,Environmental Swab,FALSE,3.2639,2.710147600683162
ICE_0305,ES3,2D,Raoultella,Environmental Swab,FALSE,3.2639,2.710147600683162
ICE_0305,ES3,2D,Staphylococcus,Environmental Swab,FALSE,3.2639,2.710147600683162
ICE_0305,ES3,2D,Stenotrophomonas,Environmental Swab,FALSE,3.2639,2.710147600683162
ICE_0305,ES1,4D,Acinetobacter,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,4D,Citrobacter,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,4D,Clostridioides,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,4D,Enterobacter,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,4D,Enterococcus,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,4D,Escherichia,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,4D,Klebsiella,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,4D,Pseudomonas,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,4D,Raoultella,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,4D,Staphylococcus,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,4D,Stenotrophomonas,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES2,4D,Acinetobacter,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,4D,Citrobacter,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,4D,Clostridioides,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,4D,Enterobacter,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,4D,Enterococcus,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,4D,Escherichia,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,4D,Klebsiella,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,4D,Pseudomonas,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,4D,Raoultella,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,4D,Staphylococcus,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,4D,Stenotrophomonas,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES3,4D,Acinetobacter,Environmental Swab,FALSE,3.2639,2.710147600683162
ICE_0305,ES3,4D,Citrobacter,Environmental Swab,FALSE,3.2639,2.710147600683162
ICE_0305,ES3,4D,Clostridioides,Environmental Swab,FALSE,3.2639,2.710147600683162
ICE_0305,ES3,4D,Enterobacter,Environmental Swab,FALSE,3.2639,2.710147600683162
ICE_0305,ES3,4D,Enterococcus,Environmental Swab,FALSE,3.2639,2.710147600683162
ICE_0305,ES3,4D,Escherichia,Environmental Swab,FALSE,3.2639,2.710147600683162
ICE_0305,ES3,4D,Klebsiella,Environmental Swab,FALSE,3.2639,2.710147600683162
ICE_0305,ES3,4D,Pseudomonas,Environmental Swab,FALSE,3.2639,2.710147600683162
ICE_0305,ES3,4D,Raoultella,Environmental Swab,FALSE,3.2639,2.710147600683162
ICE_0305,ES3,4D,Staphylococcus,Environmental Swab,FALSE,3.2639,2.710147600683162
ICE_0305,ES3,4D,Stenotrophomonas,Environmental Swab,FALSE,3.2639,2.710147600683162
ICE_0305,ES1,6D,Acinetobacter,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,6D,Citrobacter,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,6D,Clostridioides,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,6D,Enterobacter,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,6D,Enterococcus,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,6D,Escherichia,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,6D,Klebsiella,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,6D,Pseudomonas,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,6D,Raoultella,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,6D,Staphylococcus,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES1,6D,Stenotrophomonas,Environmental Swab,FALSE,0.5,0.5
ICE_0305,ES2,6D,Acinetobacter,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,6D,Citrobacter,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,6D,Clostridioides,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,6D,Enterobacter,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,6D,Enterococcus,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
ICE_0305,ES2,6D,Escherichia,Environmental Swab,FALSE,2.2039791666666666,2.0662538254677347
